2014 WA Senate Election Senate Group Voting Tickets [Event:17875 Phase:FinalResults Generated:2014-05-28T13:16:47 Cycle:b2873105-897b-4558-a9e2-d17a83d40911 Created:2014-05-28T11:03:19 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.9.16053]
State,OwnerGroupID,OwnerGroupNm,OwnerTicket,TicketNo,CandidateID,CandidateTicket,Surname,GivenNm,BallotPosition,PartyAb,PartyNm,PreferenceNo
WA,1284,DLP Democratic Labour,AB,1,25343,G,ZANDVLIET,Rob,2,AMEP,Australian Motoring Enthusiast Party,23
WA,1284,DLP Democratic Labour,AB,1,25338,H,KOUTALIANOS,Bill,1,TCS,Freedom and Prosperity Party,20
WA,1284,DLP Democratic Labour,AB,1,25339,H,ASHBY,Leon,2,TCS,Freedom and Prosperity Party,21
WA,1284,DLP Democratic Labour,AB,1,25324,I,NITSCHKE,Philip,1,VEP,Voluntary Euthanasia Party,67
WA,1284,DLP Democratic Labour,AB,1,25325,I,DUFFIELD,Jim,2,VEP,Voluntary Euthanasia Party,68
WA,1284,DLP Democratic Labour,AB,1,25318,J,FRYAR,Jim,1,LDP,Liberal Democrats,35
WA,1284,DLP Democratic Labour,AB,1,25319,J,HAMILTON,Neil,2,LDP,Liberal Democrats,36
WA,1284,DLP Democratic Labour,AB,1,25290,K,PARKES,Brian W,1,VCE,Australian Voice Party,18
WA,1284,DLP Democratic Labour,AB,1,25291,K,BUTLER,Sean,2,VCE,Australian Voice Party,19
WA,1284,DLP Democratic Labour,AB,1,25344,L,BEZANT,Ken,1,BAP,Building Australia Party,16
WA,1284,DLP Democratic Labour,AB,1,25345,L,SMEE,Daniel Ross,2,BAP,Building Australia Party,17
WA,1284,DLP Democratic Labour,AB,1,25352,M,FELS,Anthony James,1,BRP,Mutual Party,11
WA,1284,DLP Democratic Labour,AB,1,25353,M,CHANDRA,Felly,2,BRP,Mutual Party,12
WA,1284,DLP Democratic Labour,AB,1,25336,N,ROSE,Linda,1,FFP,Family First Party,7
WA,1284,DLP Democratic Labour,AB,1,25337,N,HENG,Henry,2,FFP,Family First Party,8
WA,1284,DLP Democratic Labour,AB,1,25354,O,STRACHAN,Peter,1,SPP,#Sustainable Population Party,55
WA,1284,DLP Democratic Labour,AB,1,25355,O,BOURKE,William,2,SPP,#Sustainable Population Party,56
WA,1284,DLP Democratic Labour,AB,1,25284,P,WANG,Zhenya,1,PUP,Palmer United Party,45
WA,1284,DLP Democratic Labour,AB,1,25285,P,HEADLAND,Desmond John,2,PUP,Palmer United Party,46
WA,1284,DLP Democratic Labour,AB,1,25286,P,TERBLANCHE,Chamonix,3,PUP,Palmer United Party,47
WA,1284,DLP Democratic Labour,AB,1,25326,Q,DROPULICH,Wayne,1,SPRT,Australian Sports Party,24
WA,1284,DLP Democratic Labour,AB,1,25327,Q,LACKOVIC,Al,2,SPRT,Australian Sports Party,25
WA,1284,DLP Democratic Labour,AB,1,25298,R,JOHNSTON,David,1,LP,Liberal,39
WA,1284,DLP Democratic Labour,AB,1,25299,R,CASH,Michaelia,2,LP,Liberal,40
WA,1284,DLP Democratic Labour,AB,1,25300,R,REYNOLDS,Linda,3,LP,Liberal,41
WA,1284,DLP Democratic Labour,AB,1,25301,R,BROCKMAN,Slade,4,LP,Liberal,42
WA,1284,DLP Democratic Labour,AB,1,25316,S,BOW,Murray,1,ASP,Shooters and Fishers,43
WA,1284,DLP Democratic Labour,AB,1,25317,S,PARKES,John,2,ASP,Shooters and Fishers,44
WA,1284,DLP Democratic Labour,AB,1,25294,T,MOYLAN,James M,1,HMP,Help End Marijuana Prohibition (HEMP) Party,63
WA,1284,DLP Democratic Labour,AB,1,25295,T,MOYLAN,Tayla,2,HMP,Help End Marijuana Prohibition (HEMP) Party,64
WA,1284,DLP Democratic Labour,AB,1,25350,U,ANDERSON,Marcus,1,RPA,Republican Party of Australia,29
WA,1284,DLP Democratic Labour,AB,1,25351,U,HOLLICK,Rohan,2,RPA,Republican Party of Australia,30
WA,1284,DLP Democratic Labour,AB,1,25320,V,KATZ-BARBER,Max,1,SMK,Smokers Rights,31
WA,1284,DLP Democratic Labour,AB,1,25321,V,DI RADO,Daniel Jay,2,SMK,Smokers Rights,32
WA,1284,DLP Democratic Labour,AB,1,25346,W,McCARTHY,Daniel,1,AFLP,Australian Fishing and Lifestyle Party,14
WA,1284,DLP Democratic Labour,AB,1,25347,W,WYATT,Suzzanne,2,AFLP,Australian Fishing and Lifestyle Party,15
WA,1284,DLP Democratic Labour,AB,1,25292,X,MORAN,Ray,1,AUC,Australian Christians,5
WA,1284,DLP Democratic Labour,AB,1,25293,X,MOSELEY,Justin,2,AUC,Australian Christians,6
WA,1284,DLP Democratic Labour,AB,1,25332,Y,CUTHBERT,Simon Andrew,1,SPA,Secular Party of Australia,53
WA,1284,DLP Democratic Labour,AB,1,25333,Y,THOMPSON,Andrew,2,SPA,Secular Party of Australia,54
WA,1284,DLP Democratic Labour,AB,1,25282,Z,FOREMAN,Jane Elizabeth,1,RUA,Rise Up Australia Party,3
WA,1284,DLP Democratic Labour,AB,1,25283,Z,BENNETT,Joanne,2,RUA,Rise Up Australia Party,4
WA,1284,DLP Democratic Labour,AB,1,25304,AA,LUDLAM,Scott,1,GRN,The Greens (WA),76
WA,1284,DLP Democratic Labour,AB,1,25305,AA,CUNNINGHAM,Christine,2,GRN,The Greens (WA),75
WA,1284,DLP Democratic Labour,AB,1,25306,AA,JAMES,Ian,3,GRN,The Greens (WA),74
WA,1284,DLP Democratic Labour,AB,1,25307,AA,STEELE-JOHN,Jordon,4,GRN,The Greens (WA),73
WA,1284,DLP Democratic Labour,AB,1,25308,AA,NIELSEN-HARVEY,Sarah,5,GRN,The Greens (WA),72
WA,1284,DLP Democratic Labour,AB,1,25309,AA,CULLITY,Judith,6,GRN,The Greens (WA),71
WA,1284,DLP Democratic Labour,AB,1,25340,AB,GOOD,Adrian,1,DLP,DLP Democratic Labour,1
WA,1284,DLP Democratic Labour,AB,1,25341,AB,KIERNAN,Cathy,2,DLP,DLP Democratic Labour,2
WA,1284,DLP Democratic Labour,AB,1,25348,AC,BOUWMAN,Phillip,1,KAP,Katter's Australian Party,9
WA,1284,DLP Democratic Labour,AB,1,25349,AC,HODDINOTT,Susan,2,KAP,Katter's Australian Party,10
WA,1284,DLP Democratic Labour,AB,1,25302,AD,LOVE,Katrina,1,AJP,Animal Justice Party,57
WA,1284,DLP Democratic Labour,AB,1,25303,AD,SUTTON,Alicia,2,AJP,Animal Justice Party,58
WA,1284,DLP Democratic Labour,AB,1,25314,AE,PATTEN,Fiona,1,ASXP,Sex Party,69
WA,1284,DLP Democratic Labour,AB,1,25315,AE,COLEMAN,Mark,2,ASXP,Sex Party,70
WA,1284,DLP Democratic Labour,AB,1,25287,AF,BAINBRIDGE,Alex,1,SAL,Socialist Alliance,59
WA,1284,DLP Democratic Labour,AB,1,25288,AF,JENKINS,Chris,2,SAL,Socialist Alliance,60
WA,1284,DLP Democratic Labour,AB,1,25322,AG,FISHLOCK,David,1,ODR,Outdoor Recreation Party (Stop The Greens),33
WA,1284,DLP Democratic Labour,AB,1,25323,AG,DE LIMA,Joaquim,2,ODR,Outdoor Recreation Party (Stop The Greens),34
WA,1284,DLP Democratic Labour,AB,1,25289,UG,VAN LIESHOUT,Teresa,1,IND,Independent,13
WA,1284,DLP Democratic Labour,AB,1,25310,UG,MUBARAK,Kim,2,IND,Independent,26
WA,1288,Katter's Australian Party,AC,1,25312,A,MESZAROS,Tibor,1,WKP,The Wikileaks Party,58
WA,1288,Katter's Australian Party,AC,1,25313,A,NICOL,Lucy,2,WKP,The Wikileaks Party,59
WA,1288,Katter's Australian Party,AC,1,25334,B,VAN STYN,Shane,1,NP,The Nationals,36
WA,1288,Katter's Australian Party,AC,1,25335,B,DE GRUSSA,Colin Stephen,2,NP,The Nationals,37
WA,1288,Katter's Australian Party,AC,1,25356,C,WOOLF,Russell,1,,,34
WA,1288,Katter's Australian Party,AC,1,25357,C,JAMES,Verity,2,,,35
WA,1288,Katter's Australian Party,AC,1,25280,D,FERNANDEZ,Chris,1,DEM,Australian Democrats,11
WA,1288,Katter's Australian Party,AC,1,25281,D,THIEL,William,2,DEM,Australian Democrats,12
WA,1288,Katter's Australian Party,AC,1,25296,E,BOYD,Fletcher,1,PIR,Pirate Party,48
WA,1288,Katter's Australian Party,AC,1,25297,E,ALLEN,Michelle,2,PIR,Pirate Party,49
WA,1288,Katter's Australian Party,AC,1,25328,F,BULLOCK,Joe,1,ALP,Australian Labor Party,38
WA,1288,Katter's Australian Party,AC,1,25329,F,PRATT,Louise,2,ALP,Australian Labor Party,39
WA,1288,Katter's Australian Party,AC,1,25330,F,HILL,Shane,3,ALP,Australian Labor Party,40
WA,1288,Katter's Australian Party,AC,1,25331,F,ANDRIC,Klara,4,ALP,Australian Labor Party,41
WA,1288,Katter's Australian Party,AC,1,25342,G,HOWLETT,Richie,1,AMEP,Australian Motoring Enthusiast Party,54
WA,1288,Katter's Australian Party,AC,1,25343,G,ZANDVLIET,Rob,2,AMEP,Australian Motoring Enthusiast Party,55
WA,1288,Katter's Australian Party,AC,1,25338,H,KOUTALIANOS,Bill,1,TCS,Freedom and Prosperity Party,66
WA,1288,Katter's Australian Party,AC,1,25339,H,ASHBY,Leon,2,TCS,Freedom and Prosperity Party,67
WA,1288,Katter's Australian Party,AC,1,25324,I,NITSCHKE,Philip,1,VEP,Voluntary Euthanasia Party,56
WA,1288,Katter's Australian Party,AC,1,25325,I,DUFFIELD,Jim,2,VEP,Voluntary Euthanasia Party,57
WA,1288,Katter's Australian Party,AC,1,25318,J,FRYAR,Jim,1,LDP,Liberal Democrats,9
WA,1288,Katter's Australian Party,AC,1,25319,J,HAMILTON,Neil,2,LDP,Liberal Democrats,10
WA,1288,Katter's Australian Party,AC,1,25290,K,PARKES,Brian W,1,VCE,Australian Voice Party,5
WA,1288,Katter's Australian Party,AC,1,25291,K,BUTLER,Sean,2,VCE,Australian Voice Party,6
WA,1288,Katter's Australian Party,AC,1,25344,L,BEZANT,Ken,1,BAP,Building Australia Party,19
WA,1288,Katter's Australian Party,AC,1,25345,L,SMEE,Daniel Ross,2,BAP,Building Australia Party,20
WA,1288,Katter's Australian Party,AC,1,25352,M,FELS,Anthony James,1,BRP,Mutual Party,3
WA,1288,Katter's Australian Party,AC,1,25353,M,CHANDRA,Felly,2,BRP,Mutual Party,4
WA,1288,Katter's Australian Party,AC,1,25336,N,ROSE,Linda,1,FFP,Family First Party,30
WA,1288,Katter's Australian Party,AC,1,25337,N,HENG,Henry,2,FFP,Family First Party,31
WA,1288,Katter's Australian Party,AC,1,25354,O,STRACHAN,Peter,1,SPP,#Sustainable Population Party,50
WA,1288,Katter's Australian Party,AC,1,25355,O,BOURKE,William,2,SPP,#Sustainable Population Party,51
WA,1288,Katter's Australian Party,AC,1,25284,P,WANG,Zhenya,1,PUP,Palmer United Party,23
WA,1288,Katter's Australian Party,AC,1,25285,P,HEADLAND,Desmond John,2,PUP,Palmer United Party,24
WA,1288,Katter's Australian Party,AC,1,25286,P,TERBLANCHE,Chamonix,3,PUP,Palmer United Party,25
WA,1288,Katter's Australian Party,AC,1,25326,Q,DROPULICH,Wayne,1,SPRT,Australian Sports Party,52
WA,1288,Katter's Australian Party,AC,1,25327,Q,LACKOVIC,Al,2,SPRT,Australian Sports Party,53
WA,1288,Katter's Australian Party,AC,1,25298,R,JOHNSTON,David,1,LP,Liberal,42
WA,1288,Katter's Australian Party,AC,1,25299,R,CASH,Michaelia,2,LP,Liberal,43
WA,1288,Katter's Australian Party,AC,1,25300,R,REYNOLDS,Linda,3,LP,Liberal,44
WA,1288,Katter's Australian Party,AC,1,25301,R,BROCKMAN,Slade,4,LP,Liberal,45
WA,1288,Katter's Australian Party,AC,1,25316,S,BOW,Murray,1,ASP,Shooters and Fishers,17
WA,1288,Katter's Australian Party,AC,1,25317,S,PARKES,John,2,ASP,Shooters and Fishers,18
WA,1288,Katter's Australian Party,AC,1,25294,T,MOYLAN,James M,1,HMP,Help End Marijuana Prohibition (HEMP) Party,15
WA,1288,Katter's Australian Party,AC,1,25295,T,MOYLAN,Tayla,2,HMP,Help End Marijuana Prohibition (HEMP) Party,16
WA,1288,Katter's Australian Party,AC,1,25350,U,ANDERSON,Marcus,1,RPA,Republican Party of Australia,46
WA,1288,Katter's Australian Party,AC,1,25351,U,HOLLICK,Rohan,2,RPA,Republican Party of Australia,47
WA,1288,Katter's Australian Party,AC,1,25320,V,KATZ-BARBER,Max,1,SMK,Smokers Rights,76
WA,1288,Katter's Australian Party,AC,1,25321,V,DI RADO,Daniel Jay,2,SMK,Smokers Rights,77
WA,1288,Katter's Australian Party,AC,1,25346,W,McCARTHY,Daniel,1,AFLP,Australian Fishing and Lifestyle Party,28
WA,1288,Katter's Australian Party,AC,1,25347,W,WYATT,Suzzanne,2,AFLP,Australian Fishing and Lifestyle Party,29
WA,1288,Katter's Australian Party,AC,1,25292,X,MORAN,Ray,1,AUC,Australian Christians,13
WA,1288,Katter's Australian Party,AC,1,25293,X,MOSELEY,Justin,2,AUC,Australian Christians,14
WA,1288,Katter's Australian Party,AC,1,25332,Y,CUTHBERT,Simon Andrew,1,SPA,Secular Party of Australia,64
WA,1288,Katter's Australian Party,AC,1,25333,Y,THOMPSON,Andrew,2,SPA,Secular Party of Australia,65
WA,1288,Katter's Australian Party,AC,1,25282,Z,FOREMAN,Jane Elizabeth,1,RUA,Rise Up Australia Party,26
WA,1288,Katter's Australian Party,AC,1,25283,Z,BENNETT,Joanne,2,RUA,Rise Up Australia Party,27
WA,1288,Katter's Australian Party,AC,1,25304,AA,LUDLAM,Scott,1,GRN,The Greens (WA),73
WA,1288,Katter's Australian Party,AC,1,25305,AA,CUNNINGHAM,Christine,2,GRN,The Greens (WA),72
WA,1288,Katter's Australian Party,AC,1,25306,AA,JAMES,Ian,3,GRN,The Greens (WA),71
WA,1288,Katter's Australian Party,AC,1,25307,AA,STEELE-JOHN,Jordon,4,GRN,The Greens (WA),70
WA,1288,Katter's Australian Party,AC,1,25308,AA,NIELSEN-HARVEY,Sarah,5,GRN,The Greens (WA),69
WA,1288,Katter's Australian Party,AC,1,25309,AA,CULLITY,Judith,6,GRN,The Greens (WA),68
WA,1288,Katter's Australian Party,AC,1,25340,AB,GOOD,Adrian,1,DLP,DLP Democratic Labour,7
WA,1288,Katter's Australian Party,AC,1,25341,AB,KIERNAN,Cathy,2,DLP,DLP Democratic Labour,8
WA,1288,Katter's Australian Party,AC,1,25348,AC,BOUWMAN,Phillip,1,KAP,Katter's Australian Party,1
WA,1288,Katter's Australian Party,AC,1,25349,AC,HODDINOTT,Susan,2,KAP,Katter's Australian Party,2
WA,1288,Katter's Australian Party,AC,1,25302,AD,LOVE,Katrina,1,AJP,Animal Justice Party,60
WA,1288,Katter's Australian Party,AC,1,25303,AD,SUTTON,Alicia,2,AJP,Animal Justice Party,61
WA,1288,Katter's Australian Party,AC,1,25314,AE,PATTEN,Fiona,1,ASXP,Sex Party,75
WA,1288,Katter's Australian Party,AC,1,25315,AE,COLEMAN,Mark,2,ASXP,Sex Party,74
WA,1288,Katter's Australian Party,AC,1,25287,AF,BAINBRIDGE,Alex,1,SAL,Socialist Alliance,62
WA,1288,Katter's Australian Party,AC,1,25288,AF,JENKINS,Chris,2,SAL,Socialist Alliance,63
WA,1288,Katter's Australian Party,AC,1,25322,AG,FISHLOCK,David,1,ODR,Outdoor Recreation Party (Stop The Greens),21
WA,1288,Katter's Australian Party,AC,1,25323,AG,DE LIMA,Joaquim,2,ODR,Outdoor Recreation Party (Stop The Greens),22
WA,1288,Katter's Australian Party,AC,1,25289,UG,VAN LIESHOUT,Teresa,1,IND,Independent,32
WA,1288,Katter's Australian Party,AC,1,25310,UG,MUBARAK,Kim,2,IND,Independent,33
WA,1288,Katter's Australian Party,AC,2,25312,A,MESZAROS,Tibor,1,WKP,The Wikileaks Party,58
WA,1288,Katter's Australian Party,AC,2,25313,A,NICOL,Lucy,2,WKP,The Wikileaks Party,59
WA,1288,Katter's Australian Party,AC,2,25334,B,VAN STYN,Shane,1,NP,The Nationals,36
WA,1288,Katter's Australian Party,AC,2,25335,B,DE GRUSSA,Colin Stephen,2,NP,The Nationals,37
WA,1288,Katter's Australian Party,AC,2,25356,C,WOOLF,Russell,1,,,34
WA,1288,Katter's Australian Party,AC,2,25357,C,JAMES,Verity,2,,,35
WA,1288,Katter's Australian Party,AC,2,25280,D,FERNANDEZ,Chris,1,DEM,Australian Democrats,11
WA,1288,Katter's Australian Party,AC,2,25281,D,THIEL,William,2,DEM,Australian Democrats,12
WA,1288,Katter's Australian Party,AC,2,25296,E,BOYD,Fletcher,1,PIR,Pirate Party,48
WA,1288,Katter's Australian Party,AC,2,25297,E,ALLEN,Michelle,2,PIR,Pirate Party,49
WA,1288,Katter's Australian Party,AC,2,25328,F,BULLOCK,Joe,1,ALP,Australian Labor Party,42
WA,1288,Katter's Australian Party,AC,2,25329,F,PRATT,Louise,2,ALP,Australian Labor Party,43
WA,1288,Katter's Australian Party,AC,2,25330,F,HILL,Shane,3,ALP,Australian Labor Party,44
WA,1288,Katter's Australian Party,AC,2,25331,F,ANDRIC,Klara,4,ALP,Australian Labor Party,45
WA,1288,Katter's Australian Party,AC,2,25342,G,HOWLETT,Richie,1,AMEP,Australian Motoring Enthusiast Party,54
WA,1288,Katter's Australian Party,AC,2,25343,G,ZANDVLIET,Rob,2,AMEP,Australian Motoring Enthusiast Party,55
WA,1288,Katter's Australian Party,AC,2,25338,H,KOUTALIANOS,Bill,1,TCS,Freedom and Prosperity Party,66
WA,1288,Katter's Australian Party,AC,2,25339,H,ASHBY,Leon,2,TCS,Freedom and Prosperity Party,67
WA,1288,Katter's Australian Party,AC,2,25324,I,NITSCHKE,Philip,1,VEP,Voluntary Euthanasia Party,56
WA,1288,Katter's Australian Party,AC,2,25325,I,DUFFIELD,Jim,2,VEP,Voluntary Euthanasia Party,57
WA,1288,Katter's Australian Party,AC,2,25318,J,FRYAR,Jim,1,LDP,Liberal Democrats,9
WA,1288,Katter's Australian Party,AC,2,25319,J,HAMILTON,Neil,2,LDP,Liberal Democrats,10
WA,1288,Katter's Australian Party,AC,2,25290,K,PARKES,Brian W,1,VCE,Australian Voice Party,5
WA,1288,Katter's Australian Party,AC,2,25291,K,BUTLER,Sean,2,VCE,Australian Voice Party,6
WA,1288,Katter's Australian Party,AC,2,25344,L,BEZANT,Ken,1,BAP,Building Australia Party,19
WA,1288,Katter's Australian Party,AC,2,25345,L,SMEE,Daniel Ross,2,BAP,Building Australia Party,20
WA,1288,Katter's Australian Party,AC,2,25352,M,FELS,Anthony James,1,BRP,Mutual Party,3
WA,1288,Katter's Australian Party,AC,2,25353,M,CHANDRA,Felly,2,BRP,Mutual Party,4
WA,1288,Katter's Australian Party,AC,2,25336,N,ROSE,Linda,1,FFP,Family First Party,30
WA,1288,Katter's Australian Party,AC,2,25337,N,HENG,Henry,2,FFP,Family First Party,31
WA,1288,Katter's Australian Party,AC,2,25354,O,STRACHAN,Peter,1,SPP,#Sustainable Population Party,50
WA,1288,Katter's Australian Party,AC,2,25355,O,BOURKE,William,2,SPP,#Sustainable Population Party,51
WA,1288,Katter's Australian Party,AC,2,25284,P,WANG,Zhenya,1,PUP,Palmer United Party,23
WA,1288,Katter's Australian Party,AC,2,25285,P,HEADLAND,Desmond John,2,PUP,Palmer United Party,24
WA,1288,Katter's Australian Party,AC,2,25286,P,TERBLANCHE,Chamonix,3,PUP,Palmer United Party,25
WA,1288,Katter's Australian Party,AC,2,25326,Q,DROPULICH,Wayne,1,SPRT,Australian Sports Party,52
WA,1288,Katter's Australian Party,AC,2,25327,Q,LACKOVIC,Al,2,SPRT,Australian Sports Party,53
WA,1288,Katter's Australian Party,AC,2,25298,R,JOHNSTON,David,1,LP,Liberal,38
WA,1288,Katter's Australian Party,AC,2,25299,R,CASH,Michaelia,2,LP,Liberal,39
WA,1288,Katter's Australian Party,AC,2,25300,R,REYNOLDS,Linda,3,LP,Liberal,40
WA,1288,Katter's Australian Party,AC,2,25301,R,BROCKMAN,Slade,4,LP,Liberal,41
WA,1288,Katter's Australian Party,AC,2,25316,S,BOW,Murray,1,ASP,Shooters and Fishers,17
WA,1288,Katter's Australian Party,AC,2,25317,S,PARKES,John,2,ASP,Shooters and Fishers,18
WA,1288,Katter's Australian Party,AC,2,25294,T,MOYLAN,James M,1,HMP,Help End Marijuana Prohibition (HEMP) Party,15
WA,1288,Katter's Australian Party,AC,2,25295,T,MOYLAN,Tayla,2,HMP,Help End Marijuana Prohibition (HEMP) Party,16
WA,1288,Katter's Australian Party,AC,2,25350,U,ANDERSON,Marcus,1,RPA,Republican Party of Australia,46
WA,1288,Katter's Australian Party,AC,2,25351,U,HOLLICK,Rohan,2,RPA,Republican Party of Australia,47
WA,1288,Katter's Australian Party,AC,2,25320,V,KATZ-BARBER,Max,1,SMK,Smokers Rights,76
WA,1288,Katter's Australian Party,AC,2,25321,V,DI RADO,Daniel Jay,2,SMK,Smokers Rights,77
WA,1288,Katter's Australian Party,AC,2,25346,W,McCARTHY,Daniel,1,AFLP,Australian Fishing and Lifestyle Party,28
WA,1288,Katter's Australian Party,AC,2,25347,W,WYATT,Suzzanne,2,AFLP,Australian Fishing and Lifestyle Party,29
WA,1288,Katter's Australian Party,AC,2,25292,X,MORAN,Ray,1,AUC,Australian Christians,13
WA,1288,Katter's Australian Party,AC,2,25293,X,MOSELEY,Justin,2,AUC,Australian Christians,14
WA,1288,Katter's Australian Party,AC,2,25332,Y,CUTHBERT,Simon Andrew,1,SPA,Secular Party of Australia,64
WA,1288,Katter's Australian Party,AC,2,25333,Y,THOMPSON,Andrew,2,SPA,Secular Party of Australia,65
WA,1288,Katter's Australian Party,AC,2,25282,Z,FOREMAN,Jane Elizabeth,1,RUA,Rise Up Australia Party,26
WA,1288,Katter's Australian Party,AC,2,25283,Z,BENNETT,Joanne,2,RUA,Rise Up Australia Party,27
WA,1288,Katter's Australian Party,AC,2,25304,AA,LUDLAM,Scott,1,GRN,The Greens (WA),73
WA,1288,Katter's Australian Party,AC,2,25305,AA,CUNNINGHAM,Christine,2,GRN,The Greens (WA),72
WA,1288,Katter's Australian Party,AC,2,25306,AA,JAMES,Ian,3,GRN,The Greens (WA),71
WA,1288,Katter's Australian Party,AC,2,25307,AA,STEELE-JOHN,Jordon,4,GRN,The Greens (WA),70
WA,1288,Katter's Australian Party,AC,2,25308,AA,NIELSEN-HARVEY,Sarah,5,GRN,The Greens (WA),69
WA,1288,Katter's Australian Party,AC,2,25309,AA,CULLITY,Judith,6,GRN,The Greens (WA),68
WA,1288,Katter's Australian Party,AC,2,25340,AB,GOOD,Adrian,1,DLP,DLP Democratic Labour,7
WA,1288,Katter's Australian Party,AC,2,25341,AB,KIERNAN,Cathy,2,DLP,DLP Democratic Labour,8
WA,1288,Katter's Australian Party,AC,2,25348,AC,BOUWMAN,Phillip,1,KAP,Katter's Australian Party,1
WA,1288,Katter's Australian Party,AC,2,25349,AC,HODDINOTT,Susan,2,KAP,Katter's Australian Party,2
WA,1288,Katter's Australian Party,AC,2,25302,AD,LOVE,Katrina,1,AJP,Animal Justice Party,60
WA,1288,Katter's Australian Party,AC,2,25303,AD,SUTTON,Alicia,2,AJP,Animal Justice Party,61
WA,1288,Katter's Australian Party,AC,2,25314,AE,PATTEN,Fiona,1,ASXP,Sex Party,75
WA,1288,Katter's Australian Party,AC,2,25315,AE,COLEMAN,Mark,2,ASXP,Sex Party,74
WA,1288,Katter's Australian Party,AC,2,25287,AF,BAINBRIDGE,Alex,1,SAL,Socialist Alliance,62
WA,1288,Katter's Australian Party,AC,2,25288,AF,JENKINS,Chris,2,SAL,Socialist Alliance,63
WA,1288,Katter's Australian Party,AC,2,25322,AG,FISHLOCK,David,1,ODR,Outdoor Recreation Party (Stop The Greens),21
WA,1288,Katter's Australian Party,AC,2,25323,AG,DE LIMA,Joaquim,2,ODR,Outdoor Recreation Party (Stop The Greens),22
WA,1288,Katter's Australian Party,AC,2,25289,UG,VAN LIESHOUT,Teresa,1,IND,Independent,32
WA,1288,Katter's Australian Party,AC,2,25310,UG,MUBARAK,Kim,2,IND,Independent,33
WA,1268,Animal Justice Party,AD,1,25312,A,MESZAROS,Tibor,1,WKP,The Wikileaks Party,13
WA,1268,Animal Justice Party,AD,1,25313,A,NICOL,Lucy,2,WKP,The Wikileaks Party,14
WA,1268,Animal Justice Party,AD,1,25334,B,VAN STYN,Shane,1,NP,The Nationals,58
WA,1268,Animal Justice Party,AD,1,25335,B,DE GRUSSA,Colin Stephen,2,NP,The Nationals,59
WA,1268,Animal Justice Party,AD,1,25356,C,WOOLF,Russell,1,,,34
WA,1268,Animal Justice Party,AD,1,25357,C,JAMES,Verity,2,,,35
WA,1268,Animal Justice Party,AD,1,25280,D,FERNANDEZ,Chris,1,DEM,Australian Democrats,5
WA,1268,Animal Justice Party,AD,1,25281,D,THIEL,William,2,DEM,Australian Democrats,6
WA,1268,Animal Justice Party,AD,1,25296,E,BOYD,Fletcher,1,PIR,Pirate Party,11
WA,1268,Animal Justice Party,AD,1,25297,E,ALLEN,Michelle,2,PIR,Pirate Party,12
WA,1268,Animal Justice Party,AD,1,25328,F,BULLOCK,Joe,1,ALP,Australian Labor Party,23
WA,1268,Animal Justice Party,AD,1,25329,F,PRATT,Louise,2,ALP,Australian Labor Party,24
WA,1268,Animal Justice Party,AD,1,25330,F,HILL,Shane,3,ALP,Australian Labor Party,27
WA,1268,Animal Justice Party,AD,1,25331,F,ANDRIC,Klara,4,ALP,Australian Labor Party,28
WA,1268,Animal Justice Party,AD,1,25342,G,HOWLETT,Richie,1,AMEP,Australian Motoring Enthusiast Party,70
WA,1268,Animal Justice Party,AD,1,25343,G,ZANDVLIET,Rob,2,AMEP,Australian Motoring Enthusiast Party,71
WA,1268,Animal Justice Party,AD,1,25338,H,KOUTALIANOS,Bill,1,TCS,Freedom and Prosperity Party,52
WA,1268,Animal Justice Party,AD,1,25339,H,ASHBY,Leon,2,TCS,Freedom and Prosperity Party,53
WA,1268,Animal Justice Party,AD,1,25324,I,NITSCHKE,Philip,1,VEP,Voluntary Euthanasia Party,7
WA,1268,Animal Justice Party,AD,1,25325,I,DUFFIELD,Jim,2,VEP,Voluntary Euthanasia Party,8
WA,1268,Animal Justice Party,AD,1,25318,J,FRYAR,Jim,1,LDP,Liberal Democrats,60
WA,1268,Animal Justice Party,AD,1,25319,J,HAMILTON,Neil,2,LDP,Liberal Democrats,61
WA,1268,Animal Justice Party,AD,1,25290,K,PARKES,Brian W,1,VCE,Australian Voice Party,50
WA,1268,Animal Justice Party,AD,1,25291,K,BUTLER,Sean,2,VCE,Australian Voice Party,51
WA,1268,Animal Justice Party,AD,1,25344,L,BEZANT,Ken,1,BAP,Building Australia Party,46
WA,1268,Animal Justice Party,AD,1,25345,L,SMEE,Daniel Ross,2,BAP,Building Australia Party,47
WA,1268,Animal Justice Party,AD,1,25352,M,FELS,Anthony James,1,BRP,Mutual Party,17
WA,1268,Animal Justice Party,AD,1,25353,M,CHANDRA,Felly,2,BRP,Mutual Party,18
WA,1268,Animal Justice Party,AD,1,25336,N,ROSE,Linda,1,FFP,Family First Party,48
WA,1268,Animal Justice Party,AD,1,25337,N,HENG,Henry,2,FFP,Family First Party,49
